CustomerID,Recency,Frequency,Monetary,UniqueProducts,AverageOrderValue,UniquePurchaseDays,CustomerLifespan,OrdersLast30Days,Target
13782.0,17,5,741.94,87,148.388,5,280,1,1
13784.0,27,10,2424.63,9,242.46300000000002,10,274,1,1
13786.0,336,1,230.39999999999998,7,230.39999999999998,1,0,0,0
13787.0,45,2,309.04,24,154.52,2,288,0,0
13791.0,97,2,1516.0,7,758.0,2,40,0,0
13792.0,35,2,195.55,13,97.775,2,221,0,0
13798.0,0,51,33855.44,98,663.8321568627451,47,341,4,1
13799.0,86,2,688.86,32,344.43,2,177,0,0
13800.0,279,1,558.32,33,558.32,1,0,0,0
13801.0,36,1,324.8,23,324.8,1,0,0,0
13802.0,108,3,4599.42,55,1533.14,3,172,0,0
13803.0,224,1,277.07,17,277.07,1,0,0,0
13804.0,0,7,2635.79,124,376.5414285714286,6,259,2,0
13805.0,21,2,924.6,10,462.3,2,76,1,0
13806.0,33,1,256.38,10,256.38,1,0,0,0
13807.0,336,1,112.6,7,112.6,1,0,0,0
13808.0,16,4,1518.5,59,379.625,4,50,1,1
13809.0,274,1,155.05,11,155.05,1,0,0,0
13810.0,25,2,1253.0,21,626.5,1,0,2,1
13811.0,153,3,814.5,7,271.5,3,55,0,0
13812.0,11,3,539.0,33,179.66666666666666,3,63,1,0
13813.0,9,4,1366.8600000000001,54,341.71500000000003,4,95,1,0
13814.0,61,2,1579.12,37,789.56,2,44,0,0
13815.0,141,2,2977.75,110,1488.875,2,146,0,1
13816.0,33,1,371.69,17,371.69,1,0,0,1
13817.0,321,1,128.7,9,128.7,1,0,0,1
13819.0,271,3,1140.35,26,380.1166666666666,3,18,0,0
13821.0,114,2,385.64,51,192.82,2,116,0,0
13822.0,9,1,468.38,90,468.38,1,0,1,1
13823.0,61,1,650.42,26,650.42,1,0,0,1
13824.0,2,5,1698.94,34,339.788,5,277,1,0
13826.0,145,1,189.5,10,189.5,1,0,0,0
13827.0,27,3,412.05,83,137.35,3,85,1,0
13831.0,57,5,1795.59,57,359.118,5,281,0,1
13833.0,128,1,384.8,28,384.8,1,0,0,0
13835.0,22,3,742.91,43,247.63666666666666,3,162,1,1
13837.0,181,2,271.24,17,135.62,2,105,0,0
13838.0,87,3,479.59,106,159.86333333333332,2,252,0,1
13841.0,222,1,85.0,1,85.0,1,0,0,0
13842.0,28,9,3385.62,155,376.18,9,308,1,0
13845.0,34,1,312.98,9,312.98,1,0,0,0
13846.0,211,2,663.9300000000001,43,331.96500000000003,2,117,0,1
13848.0,61,3,1255.0,3,418.3333333333333,3,273,0,0
13849.0,21,2,1537.95,97,768.975,2,119,1,0
13850.0,98,1,1595.48,93,1595.48,1,0,0,0
13851.0,65,3,2651.46,77,883.82,3,192,0,0
13853.0,26,1,1090.14,23,1090.14,1,0,1,0
13854.0,6,23,7497.2,37,325.96521739130435,23,328,1,1
13856.0,138,3,388.5,10,129.5,3,34,0,0
13858.0,26,1,216.17,11,216.17,1,0,1,0
13859.0,295,1,201.16,27,201.16,1,0,0,0
13860.0,21,3,617.8100000000001,36,205.9366666666667,2,34,2,1
13862.0,42,7,2089.7,93,298.5285714285714,7,259,0,1
13863.0,217,1,305.78,20,305.78,1,0,0,0
13865.0,27,4,501.56,26,125.39,4,231,1,0
13866.0,43,1,145.67000000000002,7,145.67000000000002,1,0,0,0
13867.0,0,3,1015.29,51,338.43,3,186,1,0
13868.0,8,1,507.54,32,507.54,1,0,1,1
13869.0,92,4,3104.95,234,776.2375,4,233,0,0
13870.0,9,7,2618.19,89,374.02714285714285,5,247,2,1
13871.0,14,12,5870.49,155,489.2075,11,263,3,1
13873.0,89,3,389.6,21,129.86666666666667,3,190,0,0
13874.0,327,1,540.45,18,540.45,1,0,0,0
13875.0,23,5,1786.79,79,357.358,5,247,1,0
13876.0,33,1,122.7,7,122.7,1,0,0,0
13877.0,55,1,117.24,3,117.24,1,0,0,0
13878.0,24,1,1281.53,35,1281.53,1,0,1,0
13880.0,21,12,2823.12,111,235.26,9,314,1,1
13881.0,8,15,13361.84,71,890.7893333333334,12,273,2,1
13882.0,12,2,683.31,32,341.655,2,20,1,1
13883.0,188,4,1742.78,94,435.695,2,34,0,1
13884.0,58,4,540.5,41,135.125,3,194,0,1
13885.0,158,2,506.8,28,253.4,2,11,0,0
13886.0,40,1,243.56,16,243.56,1,0,0,0
13887.0,173,1,349.55,19,349.55,1,0,0,0
13888.0,89,2,605.63,38,302.815,2,98,0,0
13889.0,62,1,416.90000000000003,15,416.90000000000003,1,0,0,0
13890.0,2,5,1001.91,48,200.382,5,326,3,1
13892.0,22,3,571.77,26,190.59,3,193,1,1
13893.0,267,1,821.1,21,821.1,1,0,0,0
13894.0,279,1,160.85,10,160.85,1,0,0,1
13895.0,36,3,1911.1100000000001,67,637.0366666666667,3,98,0,1
13897.0,19,1,311.16,17,311.16,1,0,1,0
13898.0,295,1,155.93,12,155.93,1,0,0,0
13899.0,244,1,298.5,15,298.5,1,0,0,1
13900.0,152,3,740.95,42,246.98333333333335,3,79,0,0
13901.0,41,5,2867.2,144,573.4399999999999,5,246,0,0
13904.0,6,2,332.64,24,166.32,2,257,1,0
13908.0,49,4,2369.55,104,592.3875,4,196,0,0
13911.0,26,9,2580.91,120,286.7677777777778,9,251,1,0
13914.0,5,1,321.07,16,321.07,1,0,1,1
13917.0,19,2,272.04,16,136.02,2,141,1,0
13918.0,19,2,1212.8400000000001,30,606.4200000000001,2,203,1,0
13919.0,28,2,384.81,24,192.405,2,62,1,0
13922.0,321,1,172.25,7,172.25,1,0,0,0
13923.0,23,1,351.13,20,351.13,1,0,1,0
13924.0,1,3,1161.26,56,387.08666666666664,3,40,2,1
13925.0,62,4,678.25,28,169.5625,3,42,0,0
13927.0,44,1,348.99,21,348.99,1,0,0,0
13928.0,0,3,356.67,19,118.89,3,101,1,1
13929.0,138,2,842.65,8,421.325,2,157,0,0
13930.0,27,2,337.34,15,168.67,2,78,1,0
13931.0,65,2,1237.53,56,618.765,2,185,0,0
13932.0,264,1,307.4,16,307.4,1,0,0,0
13933.0,78,2,608.7900000000001,23,304.39500000000004,2,39,0,0
13934.0,233,1,922.1,31,922.1,1,0,0,0
13936.0,149,1,376.58,26,376.58,1,0,0,0
13937.0,138,1,158.85,9,158.85,1,0,0,0
13938.0,4,1,71.66,7,71.66,1,0,1,0
13939.0,78,2,390.21,32,195.105,2,203,0,1
13940.0,33,3,616.3,36,205.4333333333333,3,80,0,1
13941.0,59,4,3859.3,23,964.825,4,283,0,1
13946.0,48,3,561.5699999999999,11,187.18999999999997,3,188,0,0
13947.0,34,1,90.6,5,90.6,1,0,0,0
13948.0,330,1,102.0,3,102.0,1,0,0,0
13949.0,9,4,1604.25,80,401.0625,4,54,1,1
13950.0,42,2,323.65999999999997,15,161.82999999999998,2,173,0,1
13951.0,145,3,674.45,38,224.8166666666667,3,118,0,0
13952.0,187,2,3251.071,120,1625.5355,2,20,0,0
13953.0,22,6,3104.36,8,517.3933333333333,6,300,1,1
13954.0,40,1,227.41,13,227.41,1,0,0,1
13955.0,123,2,322.96,33,161.48,2,151,0,0
13956.0,23,4,869.92,107,217.48,4,217,1,1
13959.0,48,3,598.2,79,199.4,3,283,0,0
13960.0,41,1,128.1,4,128.1,1,0,0,1
13962.0,215,1,117.6,7,117.6,1,0,0,1
13963.0,277,4,664.54,35,166.135,4,59,0,0
13967.0,115,1,80.7,2,80.7,1,0,0,0
13969.0,7,14,6436.88,286,459.77714285714285,13,326,3,1
13971.0,29,7,2357.56,106,336.7942857142857,7,225,1,1
13972.0,40,2,190.25,15,95.125,2,131,0,0
13973.0,256,1,264.7,11,264.7,1,0,0,0
13974.0,18,1,413.59000000000003,28,413.59000000000003,1,0,1,0
13975.0,0,6,2526.28,240,421.0466666666667,5,245,2,0
13976.0,176,1,357.98,10,357.98,1,0,0,0
13978.0,14,1,158.99,14,158.99,1,0,1,1
13979.0,42,1,869.87,54,869.87,1,0,0,0
13980.0,29,1,200.14,11,200.14,1,0,1,0
13982.0,8,4,1871.81,72,467.9525,4,326,1,0
13983.0,9,11,2474.55,91,224.95909090909092,9,327,2,1
13984.0,95,4,819.33,10,204.8325,4,239,0,1
13985.0,1,11,5380.54,95,489.14,11,232,3,1
13988.0,13,5,3685.52,175,737.104,5,210,1,1
13989.0,35,2,1266.08,33,633.04,2,173,0,0
13990.0,182,1,311.3,16,311.3,1,0,0,0
13991.0,21,3,540.25,35,180.08333333333334,3,91,1,1
13993.0,12,9,3466.36,66,385.1511111111111,9,287,1,0
13994.0,9,5,2197.04,121,439.408,5,108,1,1
13995.0,25,4,1177.93,47,294.4825,4,189,1,1
13999.0,34,10,3177.41,91,317.741,10,296,0,1
14000.0,180,1,635.66,15,635.66,1,0,0,0
14001.0,15,3,2043.0800000000002,34,681.0266666666668,3,327,1,0
14002.0,103,2,529.73,47,264.865,2,22,0,0
14004.0,12,7,4582.64,102,654.6628571428572,7,245,1,0
14005.0,45,4,977.68,40,244.42,4,140,0,1
14006.0,85,3,962.19,22,320.73,3,196,0,0
14009.0,167,2,695.61,42,347.805,2,7,0,0
14012.0,247,1,328.8,11,328.8,1,0,0,0
14013.0,79,3,473.02,30,157.67333333333332,3,165,0,0
14014.0,46,1,505.18,39,505.18,1,0,0,0
14015.0,22,1,917.34,20,917.34,1,0,1,0
14016.0,131,4,4341.21,154,1085.3025,4,195,0,0
14019.0,16,3,1421.61,37,473.86999999999995,3,91,1,0
14020.0,57,1,331.14,18,331.14,1,0,0,1
14021.0,124,3,631.9,22,210.63333333333333,3,101,0,0
14022.0,194,1,440.0,28,440.0,1,0,0,0
14023.0,219,1,273.14,16,273.14,1,0,0,1
14024.0,91,2,327.7,16,163.85,2,2,0,0
14027.0,30,1,104.82,6,104.82,1,0,0,0
14029.0,32,2,467.66,15,233.83,2,80,0,0
14030.0,58,7,1816.81,164,259.5442857142857,6,276,0,1
14031.0,18,17,14711.65,117,865.3911764705882,15,323,1,1
14032.0,7,8,2250.29,45,281.28625,8,328,1,1
14034.0,126,2,473.90999999999997,23,236.95499999999998,1,0,0,1
14035.0,16,4,1127.7,40,281.925,4,250,1,1
14036.0,254,1,626.65,38,626.65,1,0,0,0
14037.0,145,2,147.20000000000002,27,73.60000000000001,2,188,0,0
14038.0,47,3,1560.38,64,520.1266666666667,3,128,0,0
14039.0,2,1,152.2,6,152.2,1,0,1,0
14040.0,10,12,3614.92,146,301.24333333333334,11,290,1,0
14041.0,235,1,141.41,21,141.41,1,0,0,0
14044.0,72,3,542.11,144,180.70333333333335,3,206,0,1
14045.0,78,4,1659.75,4,414.9375,3,264,0,0
14046.0,253,1,154.99,14,154.99,1,0,0,0
14047.0,42,4,957.46,17,239.365,4,299,0,1
14048.0,274,1,409.93,83,409.93,1,0,0,0
14049.0,128,3,3285.39,211,1095.1299999999999,3,159,0,1
14050.0,1,2,746.36,49,373.18,2,74,1,0
14051.0,0,20,12688.99,52,634.4495,19,335,3,1
14053.0,93,2,260.25,2,130.125,2,35,0,0
14054.0,34,1,92.46,6,92.46,1,0,0,0
14055.0,75,1,725.6400000000001,10,725.6400000000001,1,0,0,0
14056.0,4,21,7254.9,306,345.47142857142853,21,249,2,1
14057.0,36,16,5578.8,176,348.675,13,294,0,1
14059.0,236,1,183.6,8,183.6,1,0,0,0
14060.0,26,17,5430.38,83,319.4341176470588,17,316,1,1
14062.0,41,11,9225.470000000001,57,838.679090909091,10,292,0,1
14064.0,82,4,1097.6799999999998,44,274.41999999999996,4,161,0,1
14066.0,236,1,152.55,7,152.55,1,0,0,0
14067.0,33,2,374.7,51,187.35,2,32,0,0
14068.0,289,1,265.85,22,265.85,1,0,0,0
14071.0,1,5,943.0,153,188.6,5,233,3,1
14073.0,1,1,151.04,13,151.04,1,0,1,0
14075.0,230,1,307.92,18,307.92,1,0,0,1
14076.0,98,1,122.47,43,122.47,1,0,0,0
14077.0,10,5,499.41999999999996,33,99.88399999999999,5,233,1,0
14078.0,71,6,1049.37,46,174.89499999999998,6,271,0,0
14079.0,94,1,375.1,12,375.1,1,0,0,0
14080.0,2,1,45.599999999999994,4,45.599999999999994,1,0,1,0
14081.0,271,2,934.52,126,467.26,2,67,0,0
14082.0,334,1,182.25,28,182.25,1,0,0,0
14083.0,95,7,548.92,92,78.41714285714285,6,245,0,1
14085.0,14,14,3538.73,233,252.76642857142858,13,323,2,1
14088.0,6,9,37603.05,329,4178.116666666667,8,285,2,1
14089.0,26,1,161.0,13,161.0,1,0,1,0
14090.0,294,1,76.32000000000001,1,76.32000000000001,1,0,0,0
14092.0,37,11,3096.59,108,281.5081818181818,10,290,0,1
14096.0,8,12,28401.03,916,2366.7525,12,62,5,1
14098.0,6,1,147.35,21,147.35,1,0,1,0
14099.0,12,10,2890.37,160,289.037,10,311,1,1
14100.0,107,1,194.9,24,194.9,1,0,0,0
14101.0,43,6,5976.79,15,996.1316666666667,6,252,0,0
14102.0,6,2,770.4,27,385.2,2,7,2,1
14104.0,124,2,216.20999999999998,21,108.10499999999999,2,11,0,0
14105.0,208,1,1266.23,74,1266.23,1,0,0,0
14107.0,21,7,2703.23,61,386.17571428571426,7,312,1,0
14108.0,0,2,597.91,33,298.955,2,70,1,0
14109.0,42,1,144.2,9,144.2,1,0,0,0
14110.0,6,10,5032.27,94,503.22700000000003,10,230,2,1
14111.0,65,3,295.5,5,98.5,3,146,0,1
14112.0,9,6,2704.05,114,450.675,4,235,2,1
14113.0,47,2,926.38,8,463.19,2,276,0,1
14114.0,243,2,386.53,15,193.265,2,56,0,0
14116.0,0,4,1169.82,55,292.455,4,90,1,1
14117.0,113,1,90.0,3,90.0,1,0,0,0
14121.0,29,1,233.1,20,233.1,1,0,1,1
14124.0,53,1,419.58000000000004,4,419.58000000000004,1,0,0,0
14125.0,47,1,1295.43,84,1295.43,1,0,0,1
14127.0,92,3,709.71,39,236.57000000000002,3,187,0,0
14128.0,30,2,637.5,40,318.75,2,195,0,0
14129.0,65,3,726.23,28,242.07666666666668,2,165,0,1
14130.0,288,1,483.86,66,483.86,1,0,0,0
14132.0,5,8,2627.9,78,328.4875,8,148,2,1
14133.0,99,3,605.64,25,201.88,2,186,0,0
14135.0,1,13,4247.41,88,326.7238461538461,12,340,2,1
14138.0,33,1,638.21,32,638.21,1,0,0,1
14139.0,15,1,415.82,26,415.82,1,0,1,0
14140.0,1,1,540.99,40,540.99,1,0,1,1
14141.0,29,3,688.7800000000001,26,229.59333333333336,3,45,1,1
14142.0,342,1,311.81,22,311.81,1,0,0,0
14143.0,103,1,115.8,7,115.8,1,0,0,0
14145.0,16,4,3742.2,6,935.55,4,170,1,0
14146.0,50,4,2965.84,122,741.46,3,275,0,1
14147.0,47,2,483.4,4,241.7,2,207,0,0
14148.0,203,1,157.2,3,157.2,1,0,0,0
14149.0,190,1,446.62,28,446.62,1,0,0,0
14150.0,5,2,658.64,23,329.32,2,324,1,0
14152.0,44,2,621.29,47,310.645,2,158,0,0
14154.0,208,2,1345.62,52,672.81,1,0,0,0
14155.0,235,1,118.75,6,118.75,1,0,0,0
14156.0,2,51,111024.38,674,2176.9486274509804,39,338,7,1
14157.0,254,1,277.17,36,277.17,1,0,0,1
14158.0,9,1,507.66,41,507.66,1,0,1,0
14159.0,10,10,3845.19,458,384.519,10,322,2,1
14161.0,185,3,1110.52,87,370.17333333333335,3,153,0,0
14162.0,143,2,289.36,25,144.68,2,118,0,0
14163.0,56,4,2445.91,36,611.4775,4,151,0,0
14164.0,40,2,1631.77,28,815.885,2,10,0,0
14165.0,245,1,122.53999999999999,23,122.53999999999999,1,0,0,0
14167.0,8,4,574.84,27,143.71,4,291,1,0
14171.0,67,1,363.79,57,363.79,1,0,0,0
14173.0,14,2,243.81,23,121.905,2,173,1,1
14174.0,2,1,134.46,26,134.46,1,0,1,0
14175.0,29,3,3222.3,139,1074.1000000000001,3,269,1,0
14176.0,266,4,576.9000000000001,28,144.22500000000002,3,70,0,0
14177.0,55,4,559.41,37,139.8525,3,93,0,0
14178.0,10,5,953.95,141,190.79000000000002,5,141,1,1
14179.0,10,2,719.78,135,359.89,2,11,2,0
14180.0,27,23,4408.62,108,191.6791304347826,22,314,1,1
14184.0,36,1,452.89,24,452.89,1,0,0,0
14185.0,300,1,197.65,3,197.65,1,0,0,0
14188.0,0,6,2054.36,34,342.3933333333334,6,279,1,0
14189.0,13,12,3735.42,142,311.285,11,324,1,1
14191.0,7,10,3149.84,92,314.98400000000004,10,182,2,1
14193.0,37,2,853.39,35,426.695,2,201,0,0
14194.0,11,18,8719.960000000001,216,484.44222222222226,12,265,4,1
14195.0,171,2,1012.0,7,506.0,2,50,0,0
14196.0,76,1,335.52,6,335.52,1,0,0,0
14198.0,56,3,528.8,27,176.26666666666665,3,152,0,1
14199.0,187,1,185.39999999999998,2,185.39999999999998,1,0,0,0
14201.0,29,7,747.44,32,106.77714285714286,7,299,1,0
14205.0,233,1,222.9,14,222.9,1,0,0,1
14206.0,208,1,328.15999999999997,20,328.15999999999997,1,0,0,0
14208.0,64,1,151.74,10,151.74,1,0,0,0
14209.0,90,5,1876.33,54,375.26599999999996,5,211,0,1
14210.0,75,6,1905.8400000000001,66,317.64000000000004,6,265,0,0
14211.0,22,9,2241.1,87,249.0111111111111,9,241,2,0
14212.0,59,1,1070.48,9,1070.48,1,0,0,0
14214.0,0,5,1004.38,64,200.876,5,246,2,0
14215.0,47,5,1343.91,72,268.78200000000004,5,290,0,1
14216.0,7,1,459.8,30,459.8,1,0,1,1
14217.0,9,14,1665.14,68,118.93857142857144,13,326,2,1
14218.0,12,1,169.48000000000002,12,169.48000000000002,1,0,1,0
14220.0,216,2,632.4,21,316.2,2,110,0,0
14221.0,11,9,3432.8,123,381.4222222222222,7,296,1,0
14222.0,146,1,683.17,41,683.17,1,0,0,0
14223.0,61,3,991.13,50,330.37666666666667,3,171,0,0
14224.0,79,4,1050.12,105,262.53,4,209,0,0
14226.0,40,3,1895.17,52,631.7233333333334,3,198,0,1
14227.0,55,9,3031.9,117,336.8777777777778,5,198,0,1
14229.0,21,3,1547.2,29,515.7333333333333,3,281,1,0
14231.0,153,3,925.71,47,308.57,3,104,0,0
14232.0,12,5,2048.07,81,409.61400000000003,5,221,1,0
14233.0,18,4,1462.72,30,365.68,4,268,1,0
14234.0,14,2,452.34,108,226.17,2,12,2,1
14235.0,44,5,3144.86,65,628.972,4,185,0,0
14236.0,50,2,490.86,15,245.43,2,291,0,0
14237.0,342,1,161.0,9,161.0,1,0,0,0
14238.0,295,1,146.85,8,146.85,1,0,0,0
14239.0,12,11,2380.85,83,216.4409090909091,11,272,1,0
14240.0,195,1,226.85,10,226.85,1,0,0,1
14241.0,153,1,213.70000000000002,10,213.70000000000002,1,0,0,0
14242.0,204,2,280.55,13,140.275,2,91,0,0
14243.0,7,9,2481.35,97,275.7055555555555,9,327,1,1
14245.0,189,2,1693.45,107,846.725,2,43,0,0
14246.0,80,3,1474.06,57,491.3533333333333,3,135,0,0
14247.0,247,1,136.76999999999998,19,136.76999999999998,1,0,0,0
14248.0,287,1,302.58,8,302.58,1,0,0,0
14250.0,58,1,1228.83,74,1228.83,1,0,0,1
14251.0,27,1,1259.46,36,1259.46,1,0,1,1
14256.0,229,2,969.0600000000001,51,484.53000000000003,2,104,0,0
14257.0,33,5,3099.7200000000003,88,619.9440000000001,5,254,0,0
14258.0,59,8,11298.380000000001,58,1412.2975000000001,7,247,0,1
14259.0,111,1,120.0,5,120.0,1,0,0,0
14261.0,20,2,1163.45,52,581.725,2,27,1,0
14262.0,23,5,1593.75,65,318.75,5,186,1,1
14264.0,124,2,333.97,15,166.985,2,90,0,0
14265.0,78,2,530.18,31,265.09,2,39,0,0
14267.0,132,3,1516.24,25,505.41333333333336,2,97,0,0
14270.0,301,1,492.65000000000003,29,492.65000000000003,1,0,0,0
14271.0,195,1,112.32,10,112.32,1,0,0,0
14272.0,43,2,437.96,33,218.98,2,180,0,0
14273.0,20,4,559.97,22,139.9925,4,190,1,0
14276.0,68,3,1119.74,52,373.24666666666667,3,191,0,0
14277.0,181,1,1637.43,71,1637.43,1,0,0,1
14280.0,166,1,134.04,8,134.04,1,0,0,0
14282.0,1,11,3046.44,68,276.9490909090909,11,336,1,1
14284.0,0,2,595.25,24,297.625,2,55,1,0
14285.0,7,3,1554.03,18,518.01,3,138,1,1
14286.0,15,2,2692.85,159,1346.425,2,197,1,1
14287.0,168,2,83.28,4,41.64,1,0,0,1
14288.0,182,1,426.6,16,426.6,1,0,0,0
14289.0,104,5,832.78,33,166.55599999999998,5,154,0,1
14290.0,25,4,2050.12,81,512.53,4,305,1,1
14291.0,27,9,3325.56,139,369.50666666666666,6,217,1,1
14292.0,9,7,4458.61,63,636.9442857142857,5,243,2,1
14293.0,116,3,739.41,40,246.47,3,221,0,1
14295.0,9,1,166.20000000000002,5,166.20000000000002,1,0,1,0
14297.0,20,3,724.95,36,241.65,3,223,1,1
14298.0,0,43,50889.7,883,1183.4813953488372,24,329,2,1
14299.0,27,7,3150.55,89,450.0785714285715,7,307,1,1
14301.0,86,1,640.14,13,640.14,1,0,0,0
14304.0,192,1,383.45,17,383.45,1,0,0,0
14305.0,40,3,1858.96,96,619.6533333333333,3,64,0,0
14306.0,20,2,2093.32,33,1046.66,2,34,1,0
14307.0,58,6,2995.72,150,499.28666666666663,5,284,0,0
14309.0,63,7,1633.7,62,233.3857142857143,7,264,0,1
14311.0,212,1,310.26,20,310.26,1,0,0,0
14312.0,16,6,1611.59,74,268.5983333333333,6,290,1,0
14314.0,76,1,120.0,8,120.0,1,0,0,0
14315.0,14,6,2481.13,64,413.5216666666667,6,221,1,0
14317.0,34,1,508.58000000000004,24,508.58000000000004,1,0,0,0
14320.0,176,2,477.79,29,238.895,2,126,0,0
14321.0,43,4,1230.59,99,307.6475,4,259,0,1
14323.0,84,2,605.0600000000001,32,302.53000000000003,2,123,0,0
14326.0,211,1,183.85,8,183.85,1,0,0,0
14327.0,132,1,311.65,12,311.65,1,0,0,0
14329.0,18,5,4646.39,213,929.278,5,280,1,1
14331.0,93,2,462.65999999999997,27,231.32999999999998,2,10,0,0
14332.0,35,2,585.34,14,292.67,2,81,0,1
14333.0,37,1,415.2,15,415.2,1,0,0,0
14334.0,63,7,2328.71,96,332.67285714285714,7,264,0,1
14335.0,65,1,359.25,40,359.25,1,0,0,1
14336.0,167,3,1114.39,53,371.46333333333337,3,77,0,1
14338.0,130,2,588.22,30,294.11,2,35,0,0
14339.0,212,1,309.52,14,309.52,1,0,0,0
14340.0,188,1,134.7,6,134.7,1,0,0,0
14341.0,14,8,2182.28,109,272.785,5,273,2,0
14342.0,0,3,510.78000000000003,15,170.26000000000002,3,179,1,1
14344.0,96,8,889.9300000000001,56,111.24125000000001,8,241,0,0
14345.0,8,1,108.97999999999999,6,108.97999999999999,1,0,1,0
14346.0,90,2,1021.58,55,510.79,2,176,0,0
14348.0,229,1,409.57,18,409.57,1,0,0,0
14350.0,243,1,282.93,18,282.93,1,0,0,0
14351.0,134,1,51.0,1,51.0,1,0,0,0
14352.0,126,4,1078.96,44,269.74,3,116,0,0
14353.0,184,1,90.6,6,90.6,1,0,0,0
14355.0,335,1,174.4,11,174.4,1,0,0,0
14356.0,49,2,701.23,33,350.615,2,1,0,0
14357.0,12,1,225.77,39,225.77,1,0,1,0
14359.0,12,2,785.48,44,392.74,2,44,1,1
14360.0,1,4,2128.23,104,532.0575,3,62,1,0
14364.0,78,8,3717.35,61,464.66875,7,102,0,0
14367.0,0,14,8313.14,262,593.7957142857142,11,245,2,1
14368.0,289,1,155.0,8,155.0,1,0,0,0
14371.0,264,1,100.5,4,100.5,1,0,0,0
14373.0,327,1,76.55,4,76.55,1,0,0,0
14375.0,154,1,257.68,57,257.68,1,0,0,0
14377.0,160,2,617.05,11,308.525,2,70,0,0
14379.0,13,2,348.1,39,174.05,2,251,1,0
14381.0,21,1,202.68,56,202.68,1,0,1,0
14383.0,7,3,1247.69,49,415.8966666666667,3,125,1,0
14386.0,266,1,142.4,7,142.4,1,0,0,0
14387.0,2,3,1770.56,125,590.1866666666666,3,76,1,0
14388.0,5,7,2740.86,110,391.5514285714286,7,337,1,1
14389.0,34,2,1043.46,33,521.73,2,125,0,0
14390.0,7,6,3036.87,131,506.145,6,335,2,1
14393.0,187,1,67.95,5,67.95,1,0,0,0
14395.0,29,8,2948.7200000000003,165,368.59000000000003,8,311,1,1
14396.0,34,2,487.99,71,243.995,2,306,0,0
14397.0,11,14,1590.18,16,113.58428571428571,14,171,3,1
14400.0,118,1,574.7,25,574.7,1,0,0,0
14401.0,7,12,3697.7,90,308.14166666666665,12,321,1,1
14403.0,99,4,1475.81,17,368.9525,4,116,0,0
14404.0,3,6,1474.32,70,245.72,6,335,1,0
14406.0,88,1,156.75,8,156.75,1,0,0,0
14407.0,76,6,2157.73,67,359.62166666666667,6,169,0,0
14408.0,64,6,2298.31,59,383.0516666666667,6,169,0,1
14409.0,40,6,2059.4500000000003,40,343.24166666666673,5,297,0,0
14410.0,61,9,1105.07,153,122.78555555555555,7,213,0,0
14411.0,280,1,1063.0,14,1063.0,1,0,0,0
14412.0,12,2,770.03,43,385.015,2,30,1,0
14413.0,331,1,122.7,22,122.7,1,0,0,0
14414.0,61,7,1496.98,79,213.8542857142857,7,267,0,0
14415.0,12,11,4693.15,232,426.65,11,317,1,1
14416.0,11,1,361.0,11,361.0,1,0,1,1
14418.0,77,1,150.44,17,150.44,1,0,0,1
14419.0,8,5,841.3100000000001,100,168.262,5,326,1,1
14420.0,68,1,387.52,29,387.52,1,0,0,0
14421.0,26,2,813.11,25,406.555,2,154,1,0
14422.0,22,4,3551.08,168,887.77,4,213,1,1
14423.0,187,1,265.2,3,265.2,1,0,0,0
14426.0,1,8,3810.5,169,476.3125,6,280,2,1
14427.0,19,2,363.34000000000003,16,181.67000000000002,2,13,1,0
14428.0,5,4,1042.97,102,260.7425,4,288,1,1
14431.0,272,1,470.36,17,470.36,1,0,0,0
14432.0,7,4,1390.06,197,347.515,4,50,2,1
14434.0,7,5,1032.0,3,206.4,5,34,3,1
14436.0,68,1,89.06,9,89.06,1,0,0,0
14437.0,335,1,63.0,5,63.0,1,0,0,0
14438.0,275,1,131.9,9,131.9,1,0,0,0
14439.0,289,1,2661.24,32,2661.24,1,0,0,0
14440.0,11,4,1740.43,31,435.1075,4,323,1,1
14441.0,12,3,1407.19,37,469.06333333333333,3,212,1,1
14442.0,174,2,1589.82,58,794.91,2,112,0,0
14443.0,23,4,1420.2,84,355.05,4,314,1,0
14446.0,50,2,685.22,162,342.61,2,166,0,1
14447.0,20,4,872.47,48,218.1175,3,230,2,1
14448.0,333,1,102.35000000000001,18,102.35000000000001,1,0,0,1
14449.0,33,3,714.7,176,238.23333333333335,3,307,0,1
14450.0,150,3,483.25,32,161.08333333333334,3,139,0,0
14451.0,29,2,662.59,86,331.295,2,134,1,0
14452.0,63,1,127.37,29,127.37,1,0,0,1
14453.0,159,1,119.93,22,119.93,1,0,0,0
14456.0,9,6,2079.79,462,346.63166666666666,5,101,1,1
14457.0,280,1,113.64,4,113.64,1,0,0,0
14459.0,124,1,1837.92,37,1837.92,1,0,0,0
14460.0,79,3,434.34,14,144.78,3,200,0,0
14461.0,117,3,2103.06,173,701.02,3,113,0,0
14462.0,35,11,2004.02,150,182.18363636363637,9,273,0,0
14463.0,67,3,529.62,6,176.54,3,107,0,0
14465.0,216,3,1058.6200000000001,107,352.8733333333334,2,56,0,0
14466.0,43,6,1785.65,32,297.60833333333335,6,298,0,1
14467.0,15,2,311.97,39,155.985,2,266,1,1
14470.0,257,1,297.64,35,297.64,1,0,0,1
14472.0,73,8,1936.84,153,242.105,8,251,0,0
14473.0,43,2,234.34000000000003,7,117.17000000000002,2,208,0,0
